name,country,min_price_country,product_url,collection,reference,price_USD,min_price,price_diff
Luminor Due,UK,Japan,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01539-luminor-due.html,Luminor Due,PAM01539,8941.74,8258.492,683.2479999999996
Luminor Due Goldtech™ Madreperla,UK,USA,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01280-luminor-due-goldtech-madreperla.html,Luminor Due,PAM01280,20150.4,18600.0,1550.4000000000015
Luminor Due TuttoOro,UK,USA,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01326-luminor-due-tuttooro.html,Luminor Due,PAM01326,40426.740000000005,37200.0,3226.7400000000052
Luminor Due TuttoOro,UK,USA,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01182-luminor-due-tuttooro.html,Luminor Due,PAM01182,40426.740000000005,37200.0,3226.7400000000052
Luminor Due Luna Goldtech™ Madreperla ,UK,USA,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01181-luminor-due-luna-goldtech-madreperla.html,Luminor Due,PAM01181,23298.9,21500.0,1798.9000000000015
Luminor Due Luna TuttoOro,UK,USA,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01504-luminor-due-luna-tuttooro.html,Luminor Due,PAM01504,43575.240000000005,40200.0,3375.2400000000052
Luminor Due Yellow Gold,UK,USA,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01423-luminor-due-yellow-gold.html,Luminor Due,PAM01423,23298.9,21500.0,1798.9000000000015
Luminor Due Goldtech™,UK,USA,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01336-luminor-due-goldtech.html,Luminor Due,PAM01336,23298.9,21500.0,1798.9000000000015
Luminor Due Platinumtech™,UK,USA,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01329-luminor-due-platinumtech.html,Luminor Due,PAM01329,42567.72,39200.0,3367.720000000001
Luminor Due TuttoOro,UK,USA,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01494-luminor-due-tuttooro.html,Luminor Due,PAM01494,44708.7,41200.0,3508.699999999997
Luminor Due TuttoOro,UK,USA,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01442-luminor-due-tuttooro.html,Luminor Due,PAM01442,44708.7,41200.0,3508.699999999997
ラジオミール クアランタ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01570-radiomir-quaranta.html,Radiomir,PAM01570,6065.972,6000.0,65.97199999999975
ラジオミール クアランタ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01571-radiomir-quaranta.html,Radiomir,PAM01571,6065.972,6000.0,65.97199999999975
ラジオミール クアランタ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01572-radiomir-quaranta.html,Radiomir,PAM01572,6065.972,6000.0,65.97199999999975
ラジオミール クアランタ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01573-radiomir-quaranta.html,Radiomir,PAM01573,6065.972,6000.0,65.97199999999975
ラジオミール オフィチーネ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01385-radiomir-officine.html,Radiomir,PAM01385,5408.215999999999,5400.0,8.21599999999944
ラジオミール オフィチーネ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01384-radiomir-officine.html,Radiomir,PAM01384,5408.215999999999,5400.0,8.21599999999944
ラジオミール オフィチーネ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01383-radiomir-officine.html,Radiomir,PAM01383,4969.712,4900.0,69.71200000000044
ラジオミール オフィチーネ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01382-radiomir-officine.html,Radiomir,PAM01382,4969.712,4900.0,69.71200000000044
ラジオミール トレ ジョルニ,Japan,Japan,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01334-radiomir-tre-giorni.html,Radiomir,PAM01334,7089.148,7089.148,0.0
ラジオミール トレ ジョルニ,Japan,Japan,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01335-radiomir-tre-giorni.html,Radiomir,PAM01335,7089.148,7089.148,0.0
ラジオミール トレ ジョルニ,Japan,Japan,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01350-radiomir-tre-giorni.html,Radiomir,PAM01350,7089.148,7089.148,0.0
ラジオミール オット ジョルニ ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01347-radiomir-otto-giorni.html,Radiomir,PAM01347,9793.256,9700.0,93.2559999999994
ラジオミール オット ジョルニ ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01348-radiomir-otto-giorni.html,Radiomir,PAM01348,9793.256,9700.0,93.2559999999994
ラジオミール カリフォルニア,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01349-radiomir-california.html,Radiomir,PAM01349,12351.196,12300.0,51.19599999999991
ラジオミール 8 ジョルニ アイリーン,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01643-radiomir-8-giorni-eilean.html,Radiomir,PAM01643,48089.272,42500.0,5589.271999999997
ラジオミール トゥールビヨン GMT ブロンゾ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01284-radiomir-tourbillon-gmt-bronzo.html,Radiomir,PAM01284,166704.604,147300.0,19404.603999999992
ラジオミール ブロンゾ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam00760-radiomir-bronzo.html,Radiomir,PAM00760,18709.504,18600.0,109.50400000000081
ラジオミール クアランタ ゴールドテック™,Japan,Japan,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01026-radiomir-quaranta-goldtech.html,Radiomir,PAM01026,18197.916,18197.916,0.0
ラジオミール クアランタ イエローゴールド,Japan,Japan,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01437-radiomir-quaranta-yellow-gold.html,Radiomir,PAM01437,18197.916,18197.916,0.0
ラジオミール アニュアルカレンダー プラチナテック™,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01364-radiomir-annual-calendar-platinumtech.html,Radiomir,PAM01364,57882.528,51100.0,6782.527999999998
ラジオミール パーペチュアルカレンダー GMT ゴールドテック™,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01453-radiomir-perpetual-calendar-gmt-goldtech.html,Radiomir,PAM01453,49039.364,43300.0,5739.364000000001
ルミノール ベース ロゴ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01623-luminor-base-logo.html,Luminor,PAM01623,5627.468,5600.0,27.467999999999847
ルミノール ベース ロゴ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01087-luminor-base-logo.html,Luminor,PAM01087,5627.468,5600.0,27.467999999999847
ルミノール ベース ロゴ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01086-luminor-base-logo.html,Luminor,PAM01086,5627.468,5600.0,27.467999999999847
ルミノール ロゴ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01084-luminor-logo.html,Luminor,PAM01084,6139.056,6100.0,39.055999999999585
Luminor Logo ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01085-luminor-logo.html,Luminor,PAM01085,6139.056,6100.0,39.055999999999585
ルミノール ロゴ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01624-luminor-logo.html,Luminor,PAM01624,6139.056,6100.0,39.055999999999585
ルミノール トレ ジョルニ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01628-luminor-tre-giorni.html,Luminor,PAM01628,10524.096,10500.0,24.09599999999955
ルミノール ベース,Japan,Japan,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam00914-luminor-8-giorni.html,Luminor,PAM00914,7089.148,7089.148,0.0
ルミノール ベース,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam00915-luminor-8-giorni.html,Luminor,PAM00915,7600.736,7600.0,0.7359999999998763
ルミノール デストロ オット ジョルニ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01655-luminor-destro-otto-giorni.html,Luminor,PAM01655,8112.324,8100.0,12.323999999999614
ルミノール マリーナ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam00422-luminor-marina.html,Luminor,PAM00422,11328.02,11300.0,28.020000000000437
ルミノール クアランタ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01371-luminor-quaranta.html,Luminor,PAM01371,7819.987999999999,7800.0,19.987999999999374
ルミノール クアランタ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01370-luminor-quaranta.html,Luminor,PAM01370,7819.987999999999,7800.0,19.987999999999374
ルミノール クアランタ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01372-luminor-quaranta.html,Luminor,PAM01372,7819.987999999999,7800.0,19.987999999999374
ルミノール クアランタ スティール DLC ルナ・ロッサ,Japan,Japan,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01408-luminor-quaranta-steel-dlc-luna-rossa.html,Luminor,PAM01408,9281.668,9281.668,0.0
ルミノール クアランタ カーボテック™,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01526-luminor-quaranta-carbotech.html,Luminor,PAM01526,13301.288,13300.0,1.2880000000004657
ルミノール マリーナ,Japan,Japan,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01314-luminor-marina.html,Luminor,PAM01314,8770.08,8770.08,0.0
ルミノール マリーナ,Japan,Japan,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01313-luminor-marina.html,Luminor,PAM01313,8770.08,8770.08,0.0
ルミノール マリーナ,Japan,Japan,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01312-luminor-marina.html,Luminor,PAM01312,8770.08,8770.08,0.0
ルミノール マリーナ Blu Profondo,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01157-luminor-marina-blu-profondo.html,Luminor,PAM01157,9500.92,9400.0,100.92000000000007
ルミノール マリーナ  Verde Smeraldo,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01356-luminor-marina-verde-smeraldo.html,Luminor,PAM01356,9500.92,9400.0,100.92000000000007
ルミノール マリーナ Grigio Roccia,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01358-luminor-marina-grigio-roccia.html,Luminor,PAM01358,9500.92,9400.0,100.92000000000007
ルミノール マリーナ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01564-luminor-marina.html,Luminor,PAM01564,9574.004,9500.0,74.00400000000081
Luminor Marina,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01316-luminor-marina.html,Luminor,PAM01316,9574.004,9500.0,74.00400000000081
ルミノール マリーナ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01562-luminor-marina.html,Luminor,PAM01562,9574.004,9500.0,74.00400000000081
ルミノール マリーナ ネイビーシールズ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01412-luminor-marina-navy-seals.html,Luminor,PAM01412,9866.34,9800.0,66.34000000000015
ルミノール マリーナ カーボテック™,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam02661-luminor-marina-carbotech.html,Luminor,PAM02661,14909.136,14800.0,109.13600000000042
ルミノール マリーナ トゥットグリージョ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam02662-luminor-marina-tuttogrigio.html,Luminor,PAM02662,16370.816,16300.0,70.81600000000071
Luminor Marina Goldtech™ ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01112-luminor-marina-goldtech.html,Luminor,PAM01112,26894.912,26800.0,94.91200000000026
ルミノール クアランタ BiTempo,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01365-luminor-quaranta-bitempo.html,Luminor,PAM01365,9208.584,9200.0,8.584000000000742
ルミノール クアランタ BiTempo,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01367-luminor-quaranta-bitempo.html,Luminor,PAM01367,9208.584,9200.0,8.584000000000742
ルミノール クアランタ ルナ・ロッサ BiTempo,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01404-luminor-quaranta-bitempo-luna-rossa.html,Luminor,PAM01404,9647.088,9600.0,47.08799999999974
ルミノール クアランタ BiTempo,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01640-luminor-quaranta-bitempo.html,Luminor,PAM01640,9866.34,9800.0,66.34000000000015
ルミノール クアランタ BiTempo ゴールドテック™,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01641-luminor-quaranta-bitempo-goldtech.html,Luminor,PAM01641,25506.316,25400.0,106.3159999999989
Luminor BiTempo Power Reserve,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01360-luminor-bitempo-power-reserve.html,Luminor,PAM01360,10670.264,10600.0,70.26399999999921
Luminor BiTempo Power Reserve,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01361-luminor-bitempo-power-reserve.html,Luminor,PAM01361,10670.264,10600.0,70.26399999999921
ルミノール GMT,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01441-luminor-gmt.html,Luminor,PAM01441,14982.22,14900.0,82.21999999999935
ルミノール GMT パワーリザーブ チェラミカ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01674-luminor-gmt-power-reserve-ceramica.html,Luminor,PAM01674,19221.092,19100.0,121.09200000000055
ルミノール クロノ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01218-luminor-chrono.html,Luminor,PAM01218,10085.592,10000.0,85.59200000000055
ルミノール クロノ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01109-luminor-chrono.html,Luminor,PAM01109,10085.592,10000.0,85.59200000000055
ルミノール クロノ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01110-luminor-chrono.html,Luminor,PAM01110,10816.432,10800.0,16.4320000000007
ルミノール クロノ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01548-luminor-chrono.html,Luminor,PAM01548,10816.432,10800.0,16.4320000000007
ルミノール クロノ カーボテック™,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01219-luminor-chrono-carbotech.html,Luminor,PAM01219,16663.152,16600.0,63.151999999998225
Luminor Chrono Goldtech™,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01111-luminor-chrono-goldtech.html,Luminor,PAM01111,29525.936,29400.0,125.93600000000151
ルミノール クロノ ネイビーシールズ  ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01409-luminor-chrono-navy-seals.html,Luminor,PAM01409,11035.684,11000.0,35.68399999999929
ルミノール クロノ カーボテック™ ネイビーシールズ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01419-luminor-chrono-carbotech-navy-seals.html,Luminor,PAM01419,17905.579999999998,17900.0,5.579999999998108
ルミノール ディエチ ジョルニ GMT,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01482-luminor-dieci-giorni-gmt.html,Luminor,PAM01482,15274.556,15200.0,74.5560000000005
パネライ ルミノール ディエチ ジョルニ GMT チェラミカ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01483-luminor-dieci-giorni-gmt-ceramica.html,Luminor,PAM01483,19586.512,19500.0,86.5119999999988
Luminor Perpetual Calendar GMT Goldtech™ ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam00742-luminor-perpetual-calendar-gmt-goldtech.html,Luminor,PAM00742,51012.632,45100.0,5912.631999999998
Luminor Perpetual Calendar GMT Platinumtech™,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam00715-luminor-perpetual-calendar-gmt-platinumtech.html,Luminor,PAM00715,70599.144,62400.0,8199.144
Luminor Perpetual Calendar Goldtech™,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01688-luminor-perpetual-calendar-goldtech.html,Luminor,PAM01688,51962.724,45900.0,6062.724000000002
Luminor Equation of Time GMT Titanio,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam00670-luminor-equation-of-time-gmt-titanio.html,Luminor,PAM00670,24117.72,24000.0,117.72000000000116
ルミノール トゥールビヨン GMT ゴールドテック™,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01060-luminor-tourbillon-gmt.html,Luminor,PAM01060,185341.024,163700.0,21641.024000000005
Luminor Tourbillon Moon Phases Equation of Time GMT - L’Astronomo,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam00920-luminor-tourbillon-moon-phases-equation-of-time-gmt--la.html,Luminor,PAM00920,264783.332,233800.0,30983.331999999995
サブマーシブル ルナ・ロッサ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01565-submersible-luna-rossa.html,Submersible,PAM01565,11328.02,11300.0,28.020000000000437
サブマーシブル ルナ・ロッサ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01579-submersible-luna-rossa.html,Submersible,PAM01579,11035.684,11000.0,35.68399999999929
サブマーシブル GMT ルナ・ロッサ チタニオ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01507-submersible-gmt-luna-rossa-titanio.html,Submersible,PAM01507,12351.196,12300.0,51.19599999999991
サブマーシブル ルナ・ロッサ カーボテック™,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01563-submersible-luna-rossa-carbotech.html,Submersible,PAM01563,18124.832,18100.0,24.831999999998516
サブマーシブル クアランタクアトロ ルナ・ロッサ Ti-Ceramitech™,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01543-submersible-quarantaquattro-luna-rossa-ti-ceramitech.html,Submersible,PAM01543,16663.152,16600.0,63.151999999998225
サブマーシブル クアランタクアトロ ルナ・ロッサ Ti-Ceramitech™,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01466-submersible-quarantaquattro-luna-rossa-ti-ceramitech.html,Submersible,PAM01466,16663.152,16600.0,63.151999999998225
サブマーシブル トゥールビヨン GMT ルナ・ロッサ エクスペリエンス エディション,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01405-submersible-tourbillon-gmt-luna-rossa-experience-editio.html,Submersible,PAM01405,191187.744,168900.0,22287.744000000006
Submersible QuarantaQuattro GMT Navy SEALs Carbotech™,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01513-submersible-quarantaquattro-gmt-navy-seals-carbotech.html,Submersible,PAM01513,19805.764,19700.0,105.76399999999921
Submersible,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01590-submersible.html,Submersible,PAM01590,9574.004,9500.0,74.00400000000081
サブマーシブル,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam02973-submersible.html,Submersible,PAM02973,9574.004,9500.0,74.00400000000081
サブマーシブル,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam02683-submersible.html,Submersible,PAM02683,10524.096,10500.0,24.09599999999955
Submersible,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam02068-submersible.html,Submersible,PAM02068,11766.524,11700.0,66.52399999999943
Submersible QuarantaQuattro,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01595-submersible-quarantaquattro.html,Submersible,PAM01595,9939.424,9900.0,39.42400000000089
Submersible QuarantaQuattro,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01596-submersible-quarantaquattro.html,Submersible,PAM01596,9939.424,9900.0,39.42400000000089
サブマーシブル クアランタクアトロ ネイビーシールズ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01518-submersible-quarantaquattro-navy-seals.html,Submersible,PAM01518,10231.76,10200.0,31.76000000000022
サブマーシブル GMT ネイビーシールズ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01323-submersible-gmt-navy-seals.html,Submersible,PAM01323,11108.768,11100.0,8.768000000000029
サブマーシブル クアランタクアトロ マイク・ホーン   ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01676-submersible-quarantaquattro-mike-horn.html,Submersible,PAM01676,11912.692,11900.0,12.691999999999098
サブマーシブル クアランタクアトロ ルナ ロッサ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01681-submersible-quarantaquattro-luna-rossa.html,Submersible,PAM01681,12131.944,12100.0,31.943999999999505
サブマーシブル クアランタクアトロ  Grigio Roccia,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01288-submersible-quarantaquattro-grigio-roccia.html,Submersible,PAM01288,11620.356,11600.0,20.355999999999767
サブマーシブル クアランタクアトロ  Blu Profondo,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01289-submersible-quarantaquattro-blu-profondo.html,Submersible,PAM01289,11620.356,11600.0,20.355999999999767
サブマーシブル クアランタクアトロ  Verde Smeraldo,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01287-submersible-quarantaquattro-verde-smeraldo.html,Submersible,PAM01287,11620.356,11600.0,20.355999999999767
サブマーシブル カーボテック™,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam02231-submersible-carbotech.html,Submersible,PAM02231,17613.244,17600.0,13.243999999998778
Submersible Bronzo ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01074-submersible-bronzo.html,Submersible,PAM01074,17759.412,17700.0,59.41200000000026
Submersible QuarantaQuattro Carbotech™,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01232-submersible-quarantaquattro-carbotech.html,Submersible,PAM01232,18636.42,18600.0,36.419999999998254
サブマーシブル S ブラバス ブルー シャドウ エディション,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01241-submersible-s-brabus-blue-shadow-edition.html,Submersible,PAM01241,51012.632,45100.0,5912.631999999998
Submersible S Brabus,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01403-submersible-s-brabus.html,Submersible,PAM01403,51012.632,45100.0,5912.631999999998
サブマーシブル S ブラバス カーボテック™,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01283-submersible-s-brabus-carbotech.html,Submersible,PAM01283,51012.632,45100.0,5912.631999999998
Submersible Titanio,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam02305-submersible-titanio.html,Submersible,PAM02305,10743.348,10700.0,43.347999999999956
サブマーシブル BMG-Tech™,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam02692-submersible-bmg-tech.html,Submersible,PAM02692,14909.136,14800.0,109.13600000000042
Submersible Navy SEALs Titanio,Japan,Japan,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01669-submersible-navy-seals-titanio.html,Submersible,PAM01669,13666.708,13666.708,0.0
サブマーシブル カーボテック™,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam02616-submersible-carbotech.html,Submersible,PAM02616,19001.84,18900.0,101.84000000000015
サブマーシブル マリーナ ミリターレ カーボテック™,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam02979-submersible-marina-militare-carbotech.html,Submersible,PAM02979,20244.268,20200.0,44.26800000000003
サブマーシブル ブロンゾ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam00968-submersible-bronzo.html,Submersible,PAM00968,18709.504,18600.0,109.50400000000081
サブマーシブル GMT チタニオ マイク・ホーン エクスペリエンス エディション,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01670-submersible-gmt-titanio-mike-horn-experience-edition.html,Submersible,PAM01670,93182.1,82300.0,10882.100000000006
サブマーシブル エルックス LAB-ID,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01800-submersible-elux-lab-id.html,Submersible,PAM01800,105898.716,93600.0,12298.716
サブマーシブル フォルツスペシャリ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam02239-submersible-forze-speciali.html,Submersible,PAM02239,30476.028,30400.0,76.02799999999843
サブマーシブル クロノ ネイビーシールズ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01521-submersible-chrono-navy-seals-titanio.html,Submersible,PAM01521,34422.564,34200.0,222.5639999999985
サブマーシブル ゴールドテック™,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam02164-submersible-goldtech.html,Submersible,PAM02164,30037.524,29900.0,137.52400000000125
サブマーシブル クアランタクアトロ ゴールドテック™ OroCarbo,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam02070-submersible-quarantaquattro-goldtech-orocarbo.html,Submersible,PAM02070,33472.472,33300.0,172.47200000000157
ルミノール ドゥエ ルナ・ロッサ,Japan,Japan,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01378-luminor-due-luna-rossa.html,Luminor Due,PAM01378,7381.483999999999,7381.483999999999,0.0
ルミノール ドゥエ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01248-luminor-due.html,Luminor Due,PAM01248,6942.98,6900.0,42.97999999999956
ルミノール ドゥエ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01273-luminor-due.html,Luminor Due,PAM01273,6942.98,6900.0,42.97999999999956
Luminor Due,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01552-luminor-due.html,Luminor Due,PAM01552,6942.98,6900.0,42.97999999999956
ルミノール ドゥエ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01425-luminor-due-prada-re-nylon.html,Luminor Due,PAM01425,6942.98,6900.0,42.97999999999956
ルミノール ドゥエ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01426-luminor-due-prada-re-nylon.html,Luminor Due,PAM01426,6942.98,6900.0,42.97999999999956
ルミノール ドゥエ,Japan,Japan,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01123-luminor-due.html,Luminor Due,PAM01123,7673.82,7673.82,0.0
Luminor Due,Japan,Japan,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01508-luminor-due.html,Luminor Due,PAM01508,7893.072,7893.072,0.0
ルミノール ドゥエ パステロ,Japan,Japan,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01311-luminor-due-pastello.html,Luminor Due,PAM01311,7893.072,7893.072,0.0
ルミノール ドゥエ パステロ,Japan,Japan,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01309-luminor-due-pastello.html,Luminor Due,PAM01309,7893.072,7893.072,0.0
