collection,reference,price,currency,country,year,price_USD,price_USD_median,Price Difference,Difference Rate (%)
Submersible,PAM02068,10100,£,UK,2025,13013.85,12409.309500000001,604.5404999999992,4.871669128729517
Submersible,PAM02068,11700,$,USA,2025,11700.0,12409.309500000001,-709.3095000000012,-5.7159465641500935
Submersible,PAM02164,30500,€,France,2025,32930.850000000006,31744.144500000002,1186.7055000000037,3.7383445630421814
Submersible,PAM02164,4521000,￥,Japan,2025,30557.439,31744.144500000002,-1186.7055000000037,-3.7383445630421814
Submersible,PAM02164,25800,£,UK,2025,33243.3,31744.144500000002,1499.1555000000008,4.722620576528691
Submersible,PAM02164,29900,$,USA,2025,29900.0,31744.144500000002,-1844.1445000000022,-5.809400533695284
Submersible,PAM02231,17900,€,France,2025,19326.63,18622.3695,704.2605000000003,3.7817985514679013
Submersible,PAM02231,2651000,￥,Japan,2025,17918.109,18622.3695,-704.2605000000003,-3.7817985514679013
Submersible,PAM02231,15100,£,UK,2025,19456.35,18622.3695,833.9804999999978,4.478380154576988
Submersible,PAM02231,17600,$,USA,2025,17600.0,18622.3695,-1022.3695000000007,-5.49000759543516
Submersible,PAM02239,31000,€,France,2025,33470.700000000004,32237.116500000004,1233.5835000000006,3.826593796005299
Submersible,PAM02239,4587000,￥,Japan,2025,31003.533,32237.116500000004,-1233.5835000000043,-3.82659379600531
Submersible,PAM02239,26200,£,UK,2025,33758.7,32237.116500000004,1521.5834999999934,4.719973946801331
Submersible,PAM02239,30400,$,USA,2025,30400.0,32237.116500000004,-1837.1165000000037,-5.698761860416404
Submersible,PAM02305,10900,€,France,2025,11768.73,11349.0165,419.71349999999984,3.698236759105953
Submersible,PAM02305,1617000,￥,Japan,2025,10929.303,11349.0165,-419.71349999999984,-3.698236759105953
Submersible,PAM02305,9200,£,UK,2025,11854.2,11349.0165,505.183500000001,4.4513416647160655
Submersible,PAM02305,10700,$,USA,2025,10700.0,11349.0165,-649.0164999999997,-5.718702585373806
Submersible,PAM02616,19300,€,France,2025,20838.210000000003,20084.475000000002,753.7350000000006,3.752824009589499
Submersible,PAM02616,2860000,￥,Japan,2025,19330.74,20084.475000000002,-753.7350000000006,-3.752824009589499
Submersible,PAM02616,16300,£,UK,2025,21002.55,20084.475000000002,918.0749999999971,4.571067951738828
Submersible,PAM02616,18900,$,USA,2025,18900.0,20084.475000000002,-1184.4750000000022,-5.89746557975751
Luminor,PAM02661,15100,€,France,2025,16303.47,15735.332999999999,568.1370000000006,3.610581358526068
Luminor,PAM02661,2244000,￥,Japan,2025,15167.196,15735.332999999999,-568.1369999999988,-3.610581358526056
Luminor,PAM02661,12800,£,UK,2025,16492.8,15735.332999999999,757.4670000000006,4.813797076935077
Luminor,PAM02661,14800,$,USA,2025,14800.0,15735.332999999999,-935.3329999999987,-5.944157648268383
Luminor,PAM02662,16600,€,France,2025,17923.02,17288.597999999998,634.4220000000023,3.6695977314065744
Luminor,PAM02662,2464000,￥,Japan,2025,16654.176,17288.597999999998,-634.4219999999987,-3.6695977314065535
Luminor,PAM02662,14100,£,UK,2025,18167.85,17288.597999999998,879.2520000000004,5.085733383354744
Luminor,PAM02662,16300,$,USA,2025,16300.0,17288.597999999998,-988.5979999999981,-5.718208035145465
Submersible,PAM02683,10700,€,France,2025,11552.79,11129.523000000001,423.2669999999998,3.803100995433495
Submersible,PAM02683,1584000,￥,Japan,2025,10706.256,11129.523000000001,-423.26700000000164,-3.8031009954335113
Submersible,PAM02683,9100,£,UK,2025,11725.35,11129.523000000001,595.8269999999993,5.353571756848872
Submersible,PAM02683,10500,$,USA,2025,10500.0,11129.523000000001,-629.523000000001,-5.656334058521654
Submersible,PAM02692,15100,€,France,2025,16303.47,15735.332999999999,568.1370000000006,3.610581358526068
Submersible,PAM02692,2244000,￥,Japan,2025,15167.196,15735.332999999999,-568.1369999999988,-3.610581358526056
Submersible,PAM02692,12800,£,UK,2025,16492.8,15735.332999999999,757.4670000000006,4.813797076935077
Submersible,PAM02692,14800,$,USA,2025,14800.0,15735.332999999999,-935.3329999999987,-5.944157648268383
Submersible,PAM02973,9700,€,France,2025,10473.09,10106.4045,366.6854999999996,3.628248800055446
Submersible,PAM02973,1441000,￥,Japan,2025,9739.719,10106.4045,-366.6855000000014,-3.6282488000554634
Submersible,PAM02973,8200,£,UK,2025,10565.7,10106.4045,459.2955000000002,4.544598427660403
Submersible,PAM02973,9500,$,USA,2025,9500.0,10106.4045,-606.4045000000006,-6.000200170100064
Submersible,PAM02979,20600,€,France,2025,22241.820000000003,21418.2465,823.5735000000022,3.8451957306589137
Submersible,PAM02979,3047000,￥,Japan,2025,20594.673000000003,21418.2465,-823.5734999999986,-3.8451957306588964
Submersible,PAM02979,17400,£,UK,2025,22419.9,21418.2465,1001.6535000000003,4.676636343689481
Submersible,PAM02979,20200,$,USA,2025,20200.0,21418.2465,-1218.246500000001,-5.687890929820053
