reference,year,image_url,collection,brand,country,price,product_url,currency,name,availability,currency_code,price_JPY,price_USD,price_GBP,price_EUR
PAM01405,2025,https://www.panerai.com/content/dam/rcq/pan/2T/Pz/VE/A5/TJ/qP/hT/oB/Nh/bG/_Q/2TPzVEA5TJqPhToBNhbG_Q.png,Submersible,PANERAI,USA,168200,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01405-submersible-tourbillon-gmt-luna-rossa-experience-editio.html,$,Submersible Tourbillon GMT Luna Rossa Experience Edition,Out of Stock,USD,25325958.1,168200.0,133550.80000000002,161942.96
PAM01513,2025,https://www.panerai.com/content/dam/rcq/pan/1F/JD/5j/NG/RS/We/7S/rS/w1/bk/fQ/1FJD5jNGRSWe7SrSw1bkfQ.png,Submersible,PANERAI,USA,19700,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01513-submersible-quarantaquattro-gmt-navy-seals-carbotech.html,$,Submersible QuarantaQuattro GMT Navy SEALs Carbotech™,Available,USD,2966238.85,19700.0,15641.800000000001,18967.16
PAM01590,2025,https://www.panerai.com/content/dam/rcq/pan/bk/Dr/Si/Cl/xk/ii/tB/IY/OU/Os/HQ/bkDrSiClxkiitBIYOUOsHQ.png,Submersible,PANERAI,USA,9500,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01590-submersible.html,$,Submersible,Available,USD,1430419.75,9500.0,7543.0,9146.6
PAM02973,2025,https://www.panerai.com/content/dam/rcq/pan/19/18/47/7/1918477.png,Submersible,PANERAI,USA,9500,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam02973-submersible.html,$,Submersible,Available,USD,1430419.75,9500.0,7543.0,9146.6
PAM02683,2025,https://www.panerai.com/content/dam/rcq/pan/18/18/65/0/1818650.png,Submersible,PANERAI,USA,10500,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam02683-submersible.html,$,Submersible,Out of Stock,USD,1580990.25,10500.0,8337.0,10109.4
PAM02068,2025,https://www.panerai.com/content/dam/rcq/pan/21/69/21/8/2169218.png,Submersible,PANERAI,USA,11700,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam02068-submersible.html,$,Submersible,Available,USD,1761674.85,11700.0,9289.800000000001,11264.76
PAM01595,2025,https://www.panerai.com/content/dam/rcq/pan/23/07/80/2/2307802.png,Submersible,PANERAI,USA,9900,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01595-submersible-quarantaquattro.html,$,Submersible QuarantaQuattro,Available,USD,1490647.9500000002,9900.0,7860.6,9531.72
PAM01596,2025,https://www.panerai.com/content/dam/rcq/pan/23/07/82/3/2307823.png,Submersible,PANERAI,USA,9900,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01596-submersible-quarantaquattro.html,$,Submersible QuarantaQuattro,Available,USD,1490647.9500000002,9900.0,7860.6,9531.72
PAM01518,2025,https://www.panerai.com/content/dam/rcq/pan/4A/98/Kb/Z2/S6/uD/jB/JL/VC/Ts/bg/4A98KbZ2S6uDjBJLVCTsbg.png,Submersible,PANERAI,USA,10200,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01518-submersible-quarantaquattro-navy-seals.html,$,Submersible QuarantaQuattro Navy SEALs,Available,USD,1535819.1,10200.0,8098.8,9820.56
PAM01323,2025,https://www.panerai.com/content/dam/rcq/pan/wU/AA/78/ij/zU/6D/hw/sJ/dj/NG/Uw/wUAA78ijzU6DhwsJdjNGUw.png,Submersible,PANERAI,USA,11100,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01323-submersible-gmt-navy-seals.html,$,Submersible GMT Navy SEALs,Out of Stock,USD,1671332.55,11100.0,8813.4,10687.08
PAM01676,2025,https://www.panerai.com/content/dam/rcq/pan/A3/KM/Bt/Wu/Si/ml/4e/Tl/Z5/Aj/cA/A3KMBtWuSiml4eTlZ5AjcA.png,Submersible,PANERAI,USA,11900,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01676-submersible-quarantaquattro-mike-horn.html,$,Submersible QuarantaQuattro Mike Horn   ,Available,USD,1791788.9500000002,11900.0,9448.6,11457.32
PAM01681,2025,https://www.panerai.com/content/dam/rcq/pan/gR/PC/qL/Hg/Sf/W6/3V/0x/ZW/AN/wA/gRPCqLHgSfW63V0xZWANwA.png,Submersible,PANERAI,USA,12100,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01681-submersible-quarantaquattro-luna-rossa.html,$,Submersible QuarantaQuattro Luna Rossa,Out of Stock,USD,1821903.05,12100.0,9607.4,11649.88
PAM01288,2025,https://www.panerai.com/content/dam/rcq/pan/23/07/86/6/2307866.png,Submersible,PANERAI,USA,11600,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01288-submersible-quarantaquattro-grigio-roccia.html,$,Submersible QuarantaQuattro Grigio Roccia,Available,USD,1746617.8,11600.0,9210.4,11168.48
PAM01289,2025,https://www.panerai.com/content/dam/rcq/pan/23/07/84/8/2307848.png,Submersible,PANERAI,USA,11600,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01289-submersible-quarantaquattro-blu-profondo.html,$,Submersible QuarantaQuattro Blu Profondo,Available,USD,1746617.8,11600.0,9210.4,11168.48
PAM01287,2025,https://www.panerai.com/content/dam/rcq/pan/23/07/84/0/2307840.png,Submersible,PANERAI,USA,11600,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01287-submersible-quarantaquattro-verde-smeraldo.html,$,Submersible QuarantaQuattro Verde Smeraldo,Available,USD,1746617.8,11600.0,9210.4,11168.48
PAM02231,2025,https://www.panerai.com/content/dam/rcq/pan/23/44/86/9/2344869.png,Submersible,PANERAI,USA,17600,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam02231-submersible-carbotech.html,$,Submersible Carbotech™,Available,USD,2650040.8000000003,17600.0,13974.400000000001,16945.28
PAM01074,2025,https://www.panerai.com/content/dam/rcq/pan/21/33/34/4/2133344.png,Submersible,PANERAI,USA,17700,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01074-submersible-bronzo.html,$,Submersible Bronzo ,Out of Stock,USD,2665097.85,17700.0,14053.800000000001,17041.56
PAM01232,2025,https://www.panerai.com/content/dam/rcq/pan/23/07/82/6/2307826.png,Submersible,PANERAI,USA,18600,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01232-submersible-quarantaquattro-carbotech.html,$,Submersible QuarantaQuattro Carbotech™,Available,USD,2800611.3000000003,18600.0,14768.400000000001,17908.079999999998
PAM01241,2025,https://www.panerai.com/content/dam/rcq/pan/U2/nF/8D/-f/SB/-t/gx/HO/CO/Dp/dg/U2nF8D-fSB-tgxHOCODpdg.png,Submersible,PANERAI,USA,44900,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01241-submersible-s-brabus-blue-shadow-edition.html,$,Submersible S Brabus Blue Shadow Edition,Out of Stock,USD,6760615.45,44900.0,35650.6,43229.72
PAM01403,2025,https://www.panerai.com/content/dam/rcq/pan/K3/JK/9I/Io/tU/6I/ZP/Vh/pP/h2/Qw/K3JK9IIotU6IZPVhpPh2Qw.png,Submersible,PANERAI,USA,44900,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01403-submersible-s-brabus.html,$,Submersible S Brabus,Out of Stock,USD,6760615.45,44900.0,35650.6,43229.72
PAM01283,2025,https://www.panerai.com/content/dam/rcq/pan/yN/Jv/Qn/MQ/R0/Gc/Rj/8T/9-/xV/WQ/yNJvQnMQR0GcRj8T9-xVWQ.png,Submersible,PANERAI,USA,44900,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01283-submersible-s-brabus-carbotech.html,$,Submersible S Brabus Carbotech™,Out of Stock,USD,6760615.45,44900.0,35650.6,43229.72
PAM02305,2025,https://www.panerai.com/content/dam/rcq/pan/14/62/63/2/1462632.png,Submersible,PANERAI,USA,10700,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam02305-submersible-titanio.html,$,Submersible Titanio,Available,USD,1611104.35,10700.0,8495.800000000001,10301.96
PAM02692,2025,https://www.panerai.com/content/dam/rcq/pan/14/62/62/8/1462628.png,Submersible,PANERAI,USA,14800,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam02692-submersible-bmg-tech.html,$,Submersible BMG-TECH™,Available,USD,2228443.4000000004,14800.0,11751.2,14249.44
PAM01669,2025,https://www.panerai.com/content/dam/rcq/pan/E3/pO/EU/Hi/TV/So/QV/Y3/2p/45/cg/E3pOEUHiTVSoQVY32p45cg.png,Submersible,PANERAI,USA,13700,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01669-submersible-navy-seals-titanio.html,$,Submersible Navy SEALs Titanio,Available,USD,2062815.85,13700.0,10877.800000000001,13190.36
PAM02616,2025,https://www.panerai.com/content/dam/rcq/pan/B7/vA/ev/hg/Q5/eK/ol/qo/pT/yI/Jg/B7vAevhgQ5eKolqopTyIJg.png,Submersible,PANERAI,USA,18900,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam02616-submersible-carbotech.html,$,Submersible Carbotech™,Out of Stock,USD,2845782.45,18900.0,15006.6,18196.92
PAM02979,2025,https://www.panerai.com/content/dam/rcq/pan/18/18/65/5/1818655.png,Submersible,PANERAI,USA,20200,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam02979-submersible-marina-militare-carbotech.html,$,Submersible Marina Militare Carbotech™,Available,USD,3041524.1,20200.0,16038.800000000001,19448.56
PAM00968,2025,https://www.panerai.com/content/dam/rcq/pan/18/95/60/5/1895605.png,Submersible,PANERAI,USA,18600,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam00968-submersible-bronzo.html,$,Submersible Bronzo,Out of Stock,USD,2800611.3000000003,18600.0,14768.400000000001,17908.079999999998
PAM01670,2025,https://www.panerai.com/content/dam/rcq/pan/Vq/s9/8n/Uk/TY/60/z4/Gh/2e/cj/dg/Vqs98nUkTY60z4Gh2ecjdg.png,Submersible,PANERAI,USA,82000,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01670-submersible-gmt-titanio-mike-horn-experience-edition.html,$,Submersible GMT Titanio Mike Horn Experience Edition,Out of Stock,USD,12346781.0,82000.0,65108.0,78949.6
PAM01800,2025,https://www.panerai.com/content/dam/rcq/pan/lj/Vl/-U/GM/Qb/2I/v0/VH/xR/2w/Uw/ljVl-UGMQb2Iv0VHxR2wUw.png,Submersible,PANERAI,USA,93200,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01800-submersible-elux-lab-id.html,$,Submersible Elux LAB-ID,Out of Stock,USD,14033170.600000001,93200.0,74000.8,89732.95999999999
PAM02239,2025,https://www.panerai.com/content/dam/rcq/pan/23/07/81/3/2307813.png,Submersible,PANERAI,USA,30400,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam02239-submersible-forze-speciali.html,$,Submersible Forze Speciali,Out of Stock,USD,4577343.2,30400.0,24137.600000000002,29269.12
PAM01521,2025,https://www.panerai.com/content/dam/rcq/pan/bW/sU/D8/w3/RT/qG/Ao/PD/im/wu/aw/bWsUD8w3RTqGAoPDimwuaw.png,Submersible,PANERAI,USA,34200,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01521-submersible-chrono-navy-seals-titanio.html,$,Submersible Chrono Navy SEALs Titanio,Out of Stock,USD,5149511.100000001,34200.0,27154.800000000003,32927.76
PAM02164,2025,https://www.panerai.com/content/dam/rcq/pan/21/34/44/9/2134449.png,Submersible,PANERAI,USA,29900,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam02164-submersible-goldtech.html,$,Submersible Goldtech™,Available,USD,4502057.95,29900.0,23740.600000000002,28787.72
PAM02070,2025,https://www.panerai.com/content/dam/rcq/pan/20/81/27/2/2081272.png,Submersible,PANERAI,USA,33300,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam02070-submersible-quarantaquattro-goldtech-orocarbo.html,$,Submersible QuarantaQuattro Goldtech™ OroCarbo,Available,USD,5013997.65,33300.0,26440.2,32061.239999999998
PAM01378,2025,https://www.panerai.com/content/dam/rcq/pan/zl/wP/6F/po/ik/mE/rT/Xk/rs/p-/kg/zlwP6FpoikmErTXkrsp-kg.png,Luminor Due,PANERAI,USA,7400,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01378-luminor-due-luna-rossa.html,$,Luminor Due Luna Rossa,Available,USD,1114221.7000000002,7400.0,5875.6,7124.72
PAM01248,2025,https://www.panerai.com/content/dam/rcq/pan/22/30/73/6/2230736.png,Luminor Due,PANERAI,USA,6900,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01248-luminor-due.html,$,Luminor Due,Available,USD,1038936.4500000001,6900.0,5478.6,6643.32
PAM01273,2025,https://www.panerai.com/content/dam/rcq/pan/22/22/22/7/2222227.png,Luminor Due,PANERAI,USA,6900,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01273-luminor-due.html,$,Luminor Due,Available,USD,1038936.4500000001,6900.0,5478.6,6643.32
PAM01552,2025,https://www.panerai.com/content/dam/rcq/pan/HJ/_a/lw/8B/RA/Sx/Y8/q6/g2/WJ/Ug/HJ_alw8BRASxY8q6g2WJUg.png,Luminor Due,PANERAI,USA,6900,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01552-luminor-due.html,$,Luminor Due,Available,USD,1038936.4500000001,6900.0,5478.6,6643.32
PAM01425,2025,https://www.panerai.com/content/dam/rcq/pan/q0/6u/Ps/D3/o0/uv/1O/wW/UO/GP/Yw/q06uPsD3o0uv1OwWUOGPYw.png,Luminor Due,PANERAI,USA,6900,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01425-luminor-due-prada-re-nylon.html,$,Luminor Due,Out of Stock,USD,1038936.4500000001,6900.0,5478.6,6643.32
PAM01426,2025,https://www.panerai.com/content/dam/rcq/pan/ys/8B/gl/qv/ZE/-A/GE/12/LW/UK/3Q/ys8BglqvZE-AGE12LWUK3Q.png,Luminor Due,PANERAI,USA,6900,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01426-luminor-due-prada-re-nylon.html,$,Luminor Due,Out of Stock,USD,1038936.4500000001,6900.0,5478.6,6643.32
PAM01123,2025,https://www.panerai.com/content/dam/rcq/pan/21/64/94/5/2164945.png,Luminor Due,PANERAI,USA,7700,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01123-luminor-due.html,$,Luminor Due,Available,USD,1159392.85,7700.0,6113.8,7413.5599999999995
PAM01508,2025,https://www.panerai.com/content/dam/rcq/pan/6c/CY/ZU/EL/QB/6f/8q/ZA/D8/Xo/Wg/6cCYZUELQB6f8qZAD8XoWg.png,Luminor Due,PANERAI,USA,7900,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01508-luminor-due.html,$,Luminor Due,Available,USD,1189506.9500000002,7900.0,6272.6,7606.12
PAM01311,2025,https://www.panerai.com/content/dam/rcq/pan/f0/Kg/cQ/0c/wE/K2/EH/T5/Cr/7Q/tg/f0KgcQ0cwEK2EHT5Cr7Qtg.png,Luminor Due,PANERAI,USA,7900,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01311-luminor-due-pastello.html,$,Luminor Due Pastello,Available,USD,1189506.9500000002,7900.0,6272.6,7606.12
PAM01309,2025,https://www.panerai.com/content/dam/rcq/pan/lD/Ui/oS/Um/JE/C-/Qy/g8/4K/Q5/3A/lDUioSUmJEC-Qyg84KQ53A.png,Luminor Due,PANERAI,USA,7900,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01309-luminor-due-pastello.html,$,Luminor Due Pastello,Available,USD,1189506.9500000002,7900.0,6272.6,7606.12
PAM01319,2025,https://www.panerai.com/content/dam/rcq/pan/oc/uL/hW/hT/B0/KQ/Ru/GP/Zy/JT/tA/ocuLhWhTB0KQRuGPZyJTtA.png,Luminor Due,PANERAI,USA,7900,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01319-luminor-due-pastello.html,$,Luminor Due Pastello,Out of Stock,USD,1189506.9500000002,7900.0,6272.6,7606.12
PAM01557,2025,https://www.panerai.com/content/dam/rcq/pan/Fl/dN/c2/oV/oU/yF/rG/rC/z5/93/Vw/FldNc2oVoUyFrGrCz593Vw.png,Luminor Due,PANERAI,USA,9600,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01557-luminor-due-luna.html,$,Luminor Due Luna,Available,USD,1445476.8,9600.0,7622.400000000001,9242.88
PAM01179,2025,https://www.panerai.com/content/dam/rcq/pan/U3/zr/M7/Gh/9U/G9/XR/os/H2/bH/KQ/U3zrM7Gh9UG9XRosH2bHKQ.png,Luminor Due,PANERAI,USA,9600,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01179-luminor-due-luna.html,$,Luminor Due Luna,Available,USD,1445476.8,9600.0,7622.400000000001,9242.88
PAM01301,2025,https://www.panerai.com/content/dam/rcq/pan/yO/9E/55/qM/dU/Sl/Ul/is/S7/bp/sA/yO9E55qMdUSlUlisS7bpsA.png,Luminor Due,PANERAI,USA,10400,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01301-luminor-due-luna.html,$,Luminor Due Luna,Available,USD,1565933.2000000002,10400.0,8257.6,10013.119999999999
PAM01381,2025,https://www.panerai.com/content/dam/rcq/pan/ZZ/5p/ql/Ii/GU/m5/Th/ET/a1/lS/uw/ZZ5pqlIiGUm5ThETa1lSuw.png,Luminor Due,PANERAI,USA,7800,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01381-luminor-due-luna-rossa.html,$,Luminor Due Luna Rossa,Available,USD,1174449.9000000001,7800.0,6193.200000000001,7509.84
PAM01388,2025,https://www.panerai.com/content/dam/rcq/pan/KX/C8/SR/J0/CE/Ob/Dt/N5/Fl/Pi/BA/KXC8SRJ0CEObDtN5FlPiBA.png,Luminor Due,PANERAI,USA,7300,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01388-luminor-due.html,$,Luminor Due,Available,USD,1099164.6500000001,7300.0,5796.200000000001,7028.44
PAM01250,2025,https://www.panerai.com/content/dam/rcq/pan/22/22/24/6/2222246.png,Luminor Due,PANERAI,USA,7300,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01250-luminor-due.html,$,Luminor Due,Available,USD,1099164.6500000001,7300.0,5796.200000000001,7028.44
PAM01428,2025,https://www.panerai.com/content/dam/rcq/pan/ZB/6j/jj/Od/zE/ab/e0/St/3g/TI/Iw/ZB6jjjOdzEabe0St3gTIIw.png,Luminor Due,PANERAI,USA,7300,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01428-luminor-due-prada-re-nylon.html,$,Luminor Due Prada Re-Nylon,Available,USD,1099164.6500000001,7300.0,5796.200000000001,7028.44
PAM01429,2025,https://www.panerai.com/content/dam/rcq/pan/R4/6o/jT/oC/pU/C_/Gh/K-/IU/2v/IQ/R46ojToCpUC_GhK-IU2vIQ.png,Luminor Due,PANERAI,USA,7300,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01429-luminor-due-prada-re-nylon.html,$,Luminor Due Prada Re-Nylon,Available,USD,1099164.6500000001,7300.0,5796.200000000001,7028.44
PAM01424,2025,https://www.panerai.com/content/dam/rcq/pan/pK/6-/0b/sJ/kk/av/im/kS/ar/po/9A/pK6-0bsJkkavimkSarpo9A.png,Luminor Due,PANERAI,USA,7300,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01424-luminor-due.html,$,Luminor Due,Out of Stock,USD,1099164.6500000001,7300.0,5796.200000000001,7028.44
PAM01124,2025,https://www.panerai.com/content/dam/rcq/pan/21/64/96/3/2164963.png,Luminor Due,PANERAI,USA,8100,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01124-luminor-due.html,$,Luminor Due,Available,USD,1219621.05,8100.0,6431.400000000001,7798.68
PAM01387,2025,https://www.panerai.com/content/dam/rcq/pan/LX/gr/vc/i1/Rd/ah/0R/1o/M-/Hb/Zw/LXgrvci1Rdah0R1oM-HbZw.png,Luminor Due,PANERAI,USA,8300,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01387-luminor-due.html,$,Luminor Due,Available,USD,1249735.1500000001,8300.0,6590.200000000001,7991.24
