currency,collection,product_url,reference,price,year,image_url,country,brand,name,availability,currency_code,price_GBP,price_EUR,price_USD,price_JPY
￥,Submersible,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01466-submersible-quarantaquattro-luna-rossa-ti-ceramitech.html,PAM01466,2508000,2025,https://www.panerai.com/content/dam/rcq/pan/pv/nm/Af/Bx/RC/Ca/gf/sN/AQ/o3/LQ/pvnmAfBxRCCagfsNAQo3LQ.png,Japan,PANERAI,サブマーシブル クアランタクアトロ ルナ・ロッサ Ti-Ceramitech™,Available,JPY,13154.46,15700.08,16951.572,2508000.0
￥,Submersible,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01405-submersible-tourbillon-gmt-luna-rossa-experience-editio.html,PAM01405,28776000,2025,https://www.panerai.com/content/dam/rcq/pan/2T/Pz/VE/A5/TJ/qP/hT/oB/Nh/bG/_Q/2TPzVEA5TJqPhToBNhbG_Q.png,Japan,PANERAI,サブマーシブル トゥールビヨン GMT ルナ・ロッサ エクスペリエンス エディション,Out of Stock,JPY,150930.12,180137.76,194496.984,28776000.0
￥,Submersible,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01513-submersible-quarantaquattro-gmt-navy-seals-carbotech.html,PAM01513,2981000,2025,https://www.panerai.com/content/dam/rcq/pan/1F/JD/5j/NG/RS/We/7S/rS/w1/bk/fQ/1FJD5jNGRSWe7SrSw1bkfQ.png,Japan,PANERAI,Submersible QuarantaQuattro GMT Navy SEALs Carbotech™,Available,JPY,15635.345,18661.06,20148.579,2981000.0
￥,Submersible,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01590-submersible.html,PAM01590,1441000,2025,https://www.panerai.com/content/dam/rcq/pan/bk/Dr/Si/Cl/xk/ii/tB/IY/OU/Os/HQ/bkDrSiClxkiitBIYOUOsHQ.png,Japan,PANERAI,Submersible,Available,JPY,7558.044999999999,9020.66,9739.719000000001,1441000.0
￥,Submersible,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam02973-submersible.html,PAM02973,1441000,2025,https://www.panerai.com/content/dam/rcq/pan/19/18/47/7/1918477.png,Japan,PANERAI,サブマーシブル,Available,JPY,7558.044999999999,9020.66,9739.719000000001,1441000.0
￥,Submersible,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam02683-submersible.html,PAM02683,1584000,2025,https://www.panerai.com/content/dam/rcq/pan/18/18/65/0/1818650.png,Japan,PANERAI,サブマーシブル,Out of Stock,JPY,8308.08,9915.84,10706.256000000001,1584000.0
￥,Submersible,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam02068-submersible.html,PAM02068,1771000,2025,https://www.panerai.com/content/dam/rcq/pan/21/69/21/8/2169218.png,Japan,PANERAI,Submersible,Available,JPY,9288.894999999999,11086.46,11970.189,1771000.0
￥,Submersible,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01595-submersible-quarantaquattro.html,PAM01595,1496000,2025,https://www.panerai.com/content/dam/rcq/pan/23/07/80/2/2307802.png,Japan,PANERAI,Submersible QuarantaQuattro,Available,JPY,7846.5199999999995,9364.96,10111.464,1496000.0
￥,Submersible,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01596-submersible-quarantaquattro.html,PAM01596,1496000,2025,https://www.panerai.com/content/dam/rcq/pan/23/07/82/3/2307823.png,Japan,PANERAI,Submersible QuarantaQuattro,Available,JPY,7846.5199999999995,9364.96,10111.464,1496000.0
￥,Submersible,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01518-submersible-quarantaquattro-navy-seals.html,PAM01518,1540000,2025,https://www.panerai.com/content/dam/rcq/pan/4A/98/Kb/Z2/S6/uD/jB/JL/VC/Ts/bg/4A98KbZ2S6uDjBJLVCTsbg.png,Japan,PANERAI,サブマーシブル クアランタクアトロ ネイビーシールズ,Available,JPY,8077.299999999999,9640.4,10408.86,1540000.0
￥,Submersible,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01323-submersible-gmt-navy-seals.html,PAM01323,1672000,2025,https://www.panerai.com/content/dam/rcq/pan/wU/AA/78/ij/zU/6D/hw/sJ/dj/NG/Uw/wUAA78ijzU6DhwsJdjNGUw.png,Japan,PANERAI,サブマーシブル GMT ネイビーシールズ,Out of Stock,JPY,8769.64,10466.72,11301.048,1672000.0
￥,Submersible,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01676-submersible-quarantaquattro-mike-horn.html,PAM01676,1793000,2025,https://www.panerai.com/content/dam/rcq/pan/A3/KM/Bt/Wu/Si/ml/4e/Tl/Z5/Aj/cA/A3KMBtWuSiml4eTlZ5AjcA.png,Japan,PANERAI,サブマーシブル クアランタクアトロ マイク・ホーン   ,Available,JPY,9404.285,11224.18,12118.887,1793000.0
￥,Submersible,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01681-submersible-quarantaquattro-luna-rossa.html,PAM01681,1826000,2025,https://www.panerai.com/content/dam/rcq/pan/gR/PC/qL/Hg/Sf/W6/3V/0x/ZW/AN/wA/gRPCqLHgSfW63V0xZWANwA.png,Japan,PANERAI,サブマーシブル クアランタクアトロ ルナ ロッサ,Out of Stock,JPY,9577.369999999999,11430.76,12341.934000000001,1826000.0
￥,Submersible,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01288-submersible-quarantaquattro-grigio-roccia.html,PAM01288,1749000,2025,https://www.panerai.com/content/dam/rcq/pan/23/07/86/6/2307866.png,Japan,PANERAI,サブマーシブル クアランタクアトロ  Grigio Roccia,Available,JPY,9173.505,10948.74,11821.491,1749000.0
￥,Submersible,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01289-submersible-quarantaquattro-blu-profondo.html,PAM01289,1749000,2025,https://www.panerai.com/content/dam/rcq/pan/23/07/84/8/2307848.png,Japan,PANERAI,サブマーシブル クアランタクアトロ  Blu Profondo,Available,JPY,9173.505,10948.74,11821.491,1749000.0
￥,Submersible,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01287-submersible-quarantaquattro-verde-smeraldo.html,PAM01287,1749000,2025,https://www.panerai.com/content/dam/rcq/pan/23/07/84/0/2307840.png,Japan,PANERAI,サブマーシブル クアランタクアトロ  Verde Smeraldo,Available,JPY,9173.505,10948.74,11821.491,1749000.0
￥,Submersible,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam02231-submersible-carbotech.html,PAM02231,2651000,2025,https://www.panerai.com/content/dam/rcq/pan/23/44/86/9/2344869.png,Japan,PANERAI,サブマーシブル カーボテック™,Available,JPY,13904.494999999999,16595.26,17918.109,2651000.0
￥,Submersible,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01074-submersible-bronzo.html,PAM01074,2673000,2025,https://www.panerai.com/content/dam/rcq/pan/21/33/34/4/2133344.png,Japan,PANERAI,Submersible Bronzo ,Out of Stock,JPY,14019.884999999998,16732.98,18066.807,2673000.0
￥,Submersible,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01232-submersible-quarantaquattro-carbotech.html,PAM01232,2805000,2025,https://www.panerai.com/content/dam/rcq/pan/23/07/82/6/2307826.png,Japan,PANERAI,Submersible QuarantaQuattro Carbotech™,Available,JPY,14712.224999999999,17559.3,18958.995,2805000.0
￥,Submersible,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01241-submersible-s-brabus-blue-shadow-edition.html,PAM01241,7678000,2025,https://www.panerai.com/content/dam/rcq/pan/U2/nF/8D/-f/SB/-t/gx/HO/CO/Dp/dg/U2nF8D-fSB-tgxHOCODpdg.png,Japan,PANERAI,サブマーシブル S ブラバス ブルー シャドウ エディション,Out of Stock,JPY,40271.11,48064.28,51895.602,7678000.0
￥,Submersible,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01403-submersible-s-brabus.html,PAM01403,7678000,2025,https://www.panerai.com/content/dam/rcq/pan/K3/JK/9I/Io/tU/6I/ZP/Vh/pP/h2/Qw/K3JK9IIotU6IZPVhpPh2Qw.png,Japan,PANERAI,Submersible S Brabus,Out of Stock,JPY,40271.11,48064.28,51895.602,7678000.0
￥,Submersible,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01283-submersible-s-brabus-carbotech.html,PAM01283,7678000,2025,https://www.panerai.com/content/dam/rcq/pan/yN/Jv/Qn/MQ/R0/Gc/Rj/8T/9-/xV/WQ/yNJvQnMQR0GcRj8T9-xVWQ.png,Japan,PANERAI,サブマーシブル S ブラバス カーボテック™,Out of Stock,JPY,40271.11,48064.28,51895.602,7678000.0
￥,Submersible,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam02305-submersible-titanio.html,PAM02305,1617000,2025,https://www.panerai.com/content/dam/rcq/pan/14/62/63/2/1462632.png,Japan,PANERAI,Submersible Titanio,Available,JPY,8481.164999999999,10122.42,10929.303,1617000.0
￥,Submersible,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam02692-submersible-bmg-tech.html,PAM02692,2244000,2025,https://www.panerai.com/content/dam/rcq/pan/14/62/62/8/1462628.png,Japan,PANERAI,サブマーシブル BMG-Tech™,Available,JPY,11769.779999999999,14047.44,15167.196,2244000.0
￥,Submersible,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01669-submersible-navy-seals-titanio.html,PAM01669,2057000,2025,https://www.panerai.com/content/dam/rcq/pan/E3/pO/EU/Hi/TV/So/QV/Y3/2p/45/cg/E3pOEUHiTVSoQVY32p45cg.png,Japan,PANERAI,Submersible Navy SEALs Titanio,Available,JPY,10788.965,12876.82,13903.263,2057000.0
￥,Submersible,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam02616-submersible-carbotech.html,PAM02616,2860000,2025,https://www.panerai.com/content/dam/rcq/pan/B7/vA/ev/hg/Q5/eK/ol/qo/pT/yI/Jg/B7vAevhgQ5eKolqopTyIJg.png,Japan,PANERAI,サブマーシブル カーボテック™,Out of Stock,JPY,15000.699999999999,17903.6,19330.74,2860000.0
￥,Submersible,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam02979-submersible-marina-militare-carbotech.html,PAM02979,3047000,2025,https://www.panerai.com/content/dam/rcq/pan/18/18/65/5/1818655.png,Japan,PANERAI,サブマーシブル マリーナ ミリターレ カーボテック™,Available,JPY,15981.515,19074.22,20594.673000000003,3047000.0
￥,Submersible,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam00968-submersible-bronzo.html,PAM00968,2816000,2025,https://www.panerai.com/content/dam/rcq/pan/18/95/60/5/1895605.png,Japan,PANERAI,サブマーシブル ブロンゾ,Out of Stock,JPY,14769.919999999998,17628.16,19033.344,2816000.0
￥,Submersible,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01670-submersible-gmt-titanio-mike-horn-experience-edition.html,PAM01670,14025000,2025,https://www.panerai.com/content/dam/rcq/pan/Vq/s9/8n/Uk/TY/60/z4/Gh/2e/cj/dg/Vqs98nUkTY60z4Gh2ecjdg.png,Japan,PANERAI,サブマーシブル GMT チタニオ マイク・ホーン エクスペリエンス エディション,Out of Stock,JPY,73561.125,87796.5,94794.975,14025000.0
￥,Submersible,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01800-submersible-elux-lab-id.html,PAM01800,15939000,2025,https://www.panerai.com/content/dam/rcq/pan/lj/Vl/-U/GM/Qb/2I/v0/VH/xR/2w/Uw/ljVl-UGMQb2Iv0VHxR2wUw.png,Japan,PANERAI,サブマーシブル エルックス LAB-ID,Out of Stock,JPY,83600.055,99778.14,107731.701,15939000.0
￥,Submersible,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam02239-submersible-forze-speciali.html,PAM02239,4587000,2025,https://www.panerai.com/content/dam/rcq/pan/23/07/81/3/2307813.png,Japan,PANERAI,サブマーシブル フォルツスペシャリ,Available,JPY,24058.815,28714.62,31003.533,4587000.0
￥,Submersible,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01521-submersible-chrono-navy-seals-titanio.html,PAM01521,5181000,2025,https://www.panerai.com/content/dam/rcq/pan/bW/sU/D8/w3/RT/qG/Ao/PD/im/wu/aw/bWsUD8w3RTqGAoPDimwuaw.png,Japan,PANERAI,サブマーシブル クロノ ネイビーシールズ,Out of Stock,JPY,27174.344999999998,32433.06,35018.379,5181000.0
￥,Submersible,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam02164-submersible-goldtech.html,PAM02164,4521000,2025,https://www.panerai.com/content/dam/rcq/pan/21/34/44/9/2134449.png,Japan,PANERAI,サブマーシブル ゴールドテック™,Available,JPY,23712.644999999997,28301.46,30557.439000000002,4521000.0
￥,Submersible,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam02070-submersible-quarantaquattro-goldtech-orocarbo.html,PAM02070,5038000,2025,https://www.panerai.com/content/dam/rcq/pan/20/81/27/2/2081272.png,Japan,PANERAI,サブマーシブル クアランタクアトロ ゴールドテック™ OroCarbo,Available,JPY,26424.309999999998,31537.88,34051.842000000004,5038000.0
￥,Luminor Due,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01378-luminor-due-luna-rossa.html,PAM01378,1111000,2025,https://www.panerai.com/content/dam/rcq/pan/zl/wP/6F/po/ik/mE/rT/Xk/rs/p-/kg/zlwP6FpoikmErTXkrsp-kg.png,Japan,PANERAI,ルミノール ドゥエ ルナ・ロッサ,Available,JPY,5827.195,6954.86,7509.249000000001,1111000.0
￥,Luminor Due,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01248-luminor-due.html,PAM01248,1045000,2025,https://www.panerai.com/content/dam/rcq/pan/22/30/73/6/2230736.png,Japan,PANERAI,ルミノール ドゥエ,Available,JPY,5481.025,6541.7,7063.155000000001,1045000.0
￥,Luminor Due,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01273-luminor-due.html,PAM01273,1045000,2025,https://www.panerai.com/content/dam/rcq/pan/22/22/22/7/2222227.png,Japan,PANERAI,ルミノール ドゥエ,Available,JPY,5481.025,6541.7,7063.155000000001,1045000.0
￥,Luminor Due,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01552-luminor-due.html,PAM01552,1045000,2025,https://www.panerai.com/content/dam/rcq/pan/HJ/_a/lw/8B/RA/Sx/Y8/q6/g2/WJ/Ug/HJ_alw8BRASxY8q6g2WJUg.png,Japan,PANERAI,Luminor Due,Available,JPY,5481.025,6541.7,7063.155000000001,1045000.0
￥,Luminor Due,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01425-luminor-due-prada-re-nylon.html,PAM01425,1045000,2025,https://www.panerai.com/content/dam/rcq/pan/q0/6u/Ps/D3/o0/uv/1O/wW/UO/GP/Yw/q06uPsD3o0uv1OwWUOGPYw.png,Japan,PANERAI,ルミノール ドゥエ,Out of Stock,JPY,5481.025,6541.7,7063.155000000001,1045000.0
￥,Luminor Due,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01426-luminor-due-prada-re-nylon.html,PAM01426,1045000,2025,https://www.panerai.com/content/dam/rcq/pan/ys/8B/gl/qv/ZE/-A/GE/12/LW/UK/3Q/ys8BglqvZE-AGE12LWUK3Q.png,Japan,PANERAI,ルミノール ドゥエ,Out of Stock,JPY,5481.025,6541.7,7063.155000000001,1045000.0
￥,Luminor Due,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01123-luminor-due.html,PAM01123,1155000,2025,https://www.panerai.com/content/dam/rcq/pan/21/64/94/5/2164945.png,Japan,PANERAI,ルミノール ドゥエ,Available,JPY,6057.974999999999,7230.3,7806.645,1155000.0
￥,Luminor Due,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01508-luminor-due.html,PAM01508,1188000,2025,https://www.panerai.com/content/dam/rcq/pan/6c/CY/ZU/EL/QB/6f/8q/ZA/D8/Xo/Wg/6cCYZUELQB6f8qZAD8XoWg.png,Japan,PANERAI,Luminor Due,Available,JPY,6231.0599999999995,7436.88,8029.692,1188000.0
￥,Luminor Due,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01311-luminor-due-pastello.html,PAM01311,1188000,2025,https://www.panerai.com/content/dam/rcq/pan/f0/Kg/cQ/0c/wE/K2/EH/T5/Cr/7Q/tg/f0KgcQ0cwEK2EHT5Cr7Qtg.png,Japan,PANERAI,ルミノール ドゥエ パステロ,Available,JPY,6231.0599999999995,7436.88,8029.692,1188000.0
￥,Luminor Due,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01309-luminor-due-pastello.html,PAM01309,1188000,2025,https://www.panerai.com/content/dam/rcq/pan/lD/Ui/oS/Um/JE/C-/Qy/g8/4K/Q5/3A/lDUioSUmJEC-Qyg84KQ53A.png,Japan,PANERAI,ルミノール ドゥエ パステロ,Available,JPY,6231.0599999999995,7436.88,8029.692,1188000.0
￥,Luminor Due,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01319-luminor-due-pastello.html,PAM01319,1188000,2025,https://www.panerai.com/content/dam/rcq/pan/oc/uL/hW/hT/B0/KQ/Ru/GP/Zy/JT/tA/ocuLhWhTB0KQRuGPZyJTtA.png,Japan,PANERAI,ルミノール ドゥエ パステロ,Available,JPY,6231.0599999999995,7436.88,8029.692,1188000.0
￥,Luminor Due,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01557-luminor-due-luna.html,PAM01557,1452000,2025,https://www.panerai.com/content/dam/rcq/pan/Fl/dN/c2/oV/oU/yF/rG/rC/z5/93/Vw/FldNc2oVoUyFrGrCz593Vw.png,Japan,PANERAI,Luminor Due Luna,Out of Stock,JPY,7615.74,9089.52,9814.068000000001,1452000.0
￥,Luminor Due,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01179-luminor-due-luna.html,PAM01179,1452000,2025,https://www.panerai.com/content/dam/rcq/pan/U3/zr/M7/Gh/9U/G9/XR/os/H2/bH/KQ/U3zrM7Gh9UG9XRosH2bHKQ.png,Japan,PANERAI,ルミノール ドゥエ ルナ,Available,JPY,7615.74,9089.52,9814.068000000001,1452000.0
￥,Luminor Due,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01301-luminor-due-luna.html,PAM01301,1573000,2025,https://www.panerai.com/content/dam/rcq/pan/yO/9E/55/qM/dU/Sl/Ul/is/S7/bp/sA/yO9E55qMdUSlUlisS7bpsA.png,Japan,PANERAI,ルミノール ドゥエ ルナ,Available,JPY,8250.385,9846.98,10631.907000000001,1573000.0
￥,Luminor Due,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01381-luminor-due-luna-rossa.html,PAM01381,1177000,2025,https://www.panerai.com/content/dam/rcq/pan/ZZ/5p/ql/Ii/GU/m5/Th/ET/a1/lS/uw/ZZ5pqlIiGUm5ThETa1lSuw.png,Japan,PANERAI,ルミノール ドゥエ ルナ・ロッサ,Available,JPY,6173.365,7368.0199999999995,7955.343,1177000.0
￥,Luminor Due,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01388-luminor-due.html,PAM01388,1100000,2025,https://www.panerai.com/content/dam/rcq/pan/KX/C8/SR/J0/CE/Ob/Dt/N5/Fl/Pi/BA/KXC8SRJ0CEObDtN5FlPiBA.png,Japan,PANERAI,ルミノール ドゥエ,Available,JPY,5769.5,6886.0,7434.900000000001,1100000.0
￥,Luminor Due,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01250-luminor-due.html,PAM01250,1100000,2025,https://www.panerai.com/content/dam/rcq/pan/22/22/24/6/2222246.png,Japan,PANERAI,ルミノール ドゥエ,Available,JPY,5769.5,6886.0,7434.900000000001,1100000.0
￥,Luminor Due,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01428-luminor-due-prada-re-nylon.html,PAM01428,1100000,2025,https://www.panerai.com/content/dam/rcq/pan/ZB/6j/jj/Od/zE/ab/e0/St/3g/TI/Iw/ZB6jjjOdzEabe0St3gTIIw.png,Japan,PANERAI,ルミノール ドゥエ Prada Re-Nylon,Out of Stock,JPY,5769.5,6886.0,7434.900000000001,1100000.0
￥,Luminor Due,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01429-luminor-due-prada-re-nylon.html,PAM01429,1100000,2025,https://www.panerai.com/content/dam/rcq/pan/R4/6o/jT/oC/pU/C_/Gh/K-/IU/2v/IQ/R46ojToCpUC_GhK-IU2vIQ.png,Japan,PANERAI,ルミノール ドゥエ Prada Re-Nylon,Out of Stock,JPY,5769.5,6886.0,7434.900000000001,1100000.0
￥,Luminor Due,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01424-luminor-due.html,PAM01424,1100000,2025,https://www.panerai.com/content/dam/rcq/pan/pK/6-/0b/sJ/kk/av/im/kS/ar/po/9A/pK6-0bsJkkavimkSarpo9A.png,Japan,PANERAI,ルミノール ドゥエ,Available,JPY,5769.5,6886.0,7434.900000000001,1100000.0
￥,Luminor Due,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01124-luminor-due.html,PAM01124,1221000,2025,https://www.panerai.com/content/dam/rcq/pan/21/64/96/3/2164963.png,Japan,PANERAI,ルミノール ドゥエ,Available,JPY,6404.1449999999995,7643.46,8252.739,1221000.0
￥,Luminor Due,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01387-luminor-due.html,PAM01387,1243000,2025,https://www.panerai.com/content/dam/rcq/pan/LX/gr/vc/i1/Rd/ah/0R/1o/M-/Hb/Zw/LXgrvci1Rdah0R1oM-HbZw.png,Japan,PANERAI,ルミノール ドゥエ,Available,JPY,6519.535,7781.18,8401.437,1243000.0
￥,Luminor Due,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01539-luminor-due.html,PAM01539,1243000,2025,https://www.panerai.com/content/dam/rcq/pan/I2/0p/Zu/3Q/TK/uQ/1S/Vo/nF/r1/og/I20pZu3QTKuQ1SVonFr1og.png,Japan,PANERAI,ルミノール ドゥエ,Available,JPY,6519.535,7781.18,8401.437,1243000.0
￥,Luminor Due,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01280-luminor-due-goldtech-madreperla.html,PAM01280,2805000,2025,https://www.panerai.com/content/dam/rcq/pan/21/48/54/2/2148542.png,Japan,PANERAI,ルミノール ドゥエ ゴールドテック™ マドレペルラ,Available,JPY,14712.224999999999,17559.3,18958.995,2805000.0
￥,Luminor Due,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01326-luminor-due-tuttooro.html,PAM01326,5621000,2025,https://www.panerai.com/content/dam/rcq/pan/Wm/Uv/lT/il/wE/a8/dg/uF/tk/Z8/0g/WmUvlTilwEa8dguFtkZ80g.png,Japan,PANERAI,ルミノール ドゥエ トゥットオロ,Available,JPY,29482.144999999997,35187.46,37992.339,5621000.0
