reference,brand,product_url,price,year,currency,image_url,collection,country,name,availability,currency_code,price_USD,price_EUR,price_GBP,price_JPY
PAM01688,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01688-luminor-perpetual-calendar-goldtech.html,45800.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/jn/Ma/k1/Ej/TF/Od/9e/BI/Oo/Jx/ww/jnMak1EjTFOd9eBIOoJxww.png,Luminor,USA,Luminor Perpetual Calendar Goldtech™,Out of Stock,USD,45800.0,43949.68,36278.18,6860771.3
PAM00670,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam00670-luminor-equation-of-time-gmt-titanio.html,24000.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/14/08/20/0/1408200.png,Luminor,USA,Luminor Equation of Time GMT Titanio,Available,USD,24000.0,23030.4,19010.4,3595163.9999999995
PAM01060,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01060-luminor-tourbillon-gmt.html,163100.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/21/64/94/7/2164947.png,Luminor,USA,Luminor Tourbillon GMT,Out of Stock,USD,163100.0,156510.76,129191.51000000001,24432135.349999998
PAM00920,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/luminor/pam00920-luminor-tourbillon-moon-phases-equation-of-time-gmt--la.html,232900.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/16/49/88/2/1649882.png,Luminor,USA,Luminor Tourbillon Moon Phases Equation of Time GMT - L’Astronomo,Out of Stock,USD,232900.0,223490.84,184480.09,34888070.65
PAM01565,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01565-submersible-luna-rossa.html,11300.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/eF/U8/Cs/i-/Rm/iU/J8/g-/RV/zu/FQ/eFU8Csi-RmiUJ8g-RVzuFQ.png,Submersible,USA,Submersible Luna Rossa,Available,USD,11300.0,10843.48,8950.73,1692723.0499999998
PAM01579,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01579-submersible-luna-rossa.html,11000.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/s3/TK/qr/fW/Qd/S3/Ae/7p/RH/lM/0A/s3TKqrfWQdS3Ae7pRHlM0A.png,Submersible,USA,Submersible Luna Rossa,Available,USD,11000.0,10555.6,8713.1,1647783.5
PAM01507,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01507-submersible-gmt-luna-rossa-titanio.html,12300.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/ix/02/wr/hb/T0/Kj/JT/tX/DQ/H-/VQ/ix02wrhbT0KjJTtXDQH-VQ.png,Submersible,USA,Submersible GMT Luna Rossa Titanio,Available,USD,12300.0,11803.08,9742.83,1842521.5499999998
PAM01563,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01563-submersible-luna-rossa-carbotech.html,18100.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/nL/cF/Gj/Cp/SW/WO/2g/bX/qa/wF/qw/nLcFGjCpSWWO2gbXqawFqw.png,Submersible,USA,Submersible Luna Rossa Carbotech™,Out of Stock,USD,18100.0,17368.76,14337.01,2711352.8499999996
PAM01543,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01543-submersible-quarantaquattro-luna-rossa-ti-ceramitech.html,16600.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/8W/58/Pm/8p/Sm/Cb/bP/rt/oR/9j/Yg/8W58Pm8pSmCbbPrtoR9jYg.png,Submersible,USA,Submersible QuarantaQuattro Luna Rossa Ti-Ceramitech™,Available,USD,16600.0,15929.36,13148.86,2486655.0999999996
PAM01466,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01466-submersible-quarantaquattro-luna-rossa-ti-ceramitech.html,16600.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/pv/nm/Af/Bx/RC/Ca/gf/sN/AQ/o3/LQ/pvnmAfBxRCCagfsNAQo3LQ.png,Submersible,USA,Submersible QuarantaQuattro Luna Rossa Ti-Ceramitech™,Available,USD,16600.0,15929.36,13148.86,2486655.0999999996
PAM01405,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01405-submersible-tourbillon-gmt-luna-rossa-experience-editio.html,168200.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/2T/Pz/VE/A5/TJ/qP/hT/oB/Nh/bG/_Q/2TPzVEA5TJqPhToBNhbG_Q.png,Submersible,USA,Submersible Tourbillon GMT Luna Rossa Experience Edition,Out of Stock,USD,168200.0,161404.72,133231.22,25196107.7
PAM01513,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01513-submersible-quarantaquattro-gmt-navy-seals-carbotech.html,19700.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/1F/JD/5j/NG/RS/We/7S/rS/w1/bk/fQ/1FJD5jNGRSWe7SrSw1bkfQ.png,Submersible,USA,Submersible QuarantaQuattro GMT Navy SEALs Carbotech™,Available,USD,19700.0,18904.12,15604.37,2951030.4499999997
PAM01590,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01590-submersible.html,9500.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/bk/Dr/Si/Cl/xk/ii/tB/IY/OU/Os/HQ/bkDrSiClxkiitBIYOUOsHQ.png,Submersible,USA,Submersible,Available,USD,9500.0,9116.2,7524.95,1423085.75
PAM02973,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam02973-submersible.html,9500.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/19/18/47/7/1918477.png,Submersible,USA,Submersible,Available,USD,9500.0,9116.2,7524.95,1423085.75
PAM02683,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam02683-submersible.html,10500.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/18/18/65/0/1818650.png,Submersible,USA,Submersible,Out of Stock,USD,10500.0,10075.8,8317.050000000001,1572884.25
PAM02068,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam02068-submersible.html,11700.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/21/69/21/8/2169218.png,Submersible,USA,Submersible,Available,USD,11700.0,11227.32,9267.57,1752642.45
PAM01595,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01595-submersible-quarantaquattro.html,9900.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/23/07/80/2/2307802.png,Submersible,USA,Submersible QuarantaQuattro,Available,USD,9900.0,9500.04,7841.79,1483005.15
PAM01596,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01596-submersible-quarantaquattro.html,9900.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/23/07/82/3/2307823.png,Submersible,USA,Submersible QuarantaQuattro,Available,USD,9900.0,9500.04,7841.79,1483005.15
PAM01518,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01518-submersible-quarantaquattro-navy-seals.html,10200.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/4A/98/Kb/Z2/S6/uD/jB/JL/VC/Ts/bg/4A98KbZ2S6uDjBJLVCTsbg.png,Submersible,USA,Submersible QuarantaQuattro Navy SEALs,Available,USD,10200.0,9787.92,8079.42,1527944.7
PAM01323,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01323-submersible-gmt-navy-seals.html,11100.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/wU/AA/78/ij/zU/6D/hw/sJ/dj/NG/Uw/wUAA78ijzU6DhwsJdjNGUw.png,Submersible,USA,Submersible GMT Navy SEALs,Out of Stock,USD,11100.0,10651.56,8792.31,1662763.3499999999
PAM01676,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01676-submersible-quarantaquattro-mike-horn.html,11900.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/A3/KM/Bt/Wu/Si/ml/4e/Tl/Z5/Aj/cA/A3KMBtWuSiml4eTlZ5AjcA.png,Submersible,USA,Submersible QuarantaQuattro Mike Horn   ,Available,USD,11900.0,11419.24,9425.99,1782602.15
PAM01681,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01681-submersible-quarantaquattro-luna-rossa.html,12100.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/gR/PC/qL/Hg/Sf/W6/3V/0x/ZW/AN/wA/gRPCqLHgSfW63V0xZWANwA.png,Submersible,USA,Submersible QuarantaQuattro Luna Rossa,Out of Stock,USD,12100.0,11611.16,9584.41,1812561.8499999999
PAM01288,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01288-submersible-quarantaquattro-grigio-roccia.html,11600.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/23/07/86/6/2307866.png,Submersible,USA,Submersible QuarantaQuattro Grigio Roccia,Available,USD,11600.0,11131.36,9188.36,1737662.5999999999
PAM01289,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01289-submersible-quarantaquattro-blu-profondo.html,11600.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/23/07/84/8/2307848.png,Submersible,USA,Submersible QuarantaQuattro Blu Profondo,Available,USD,11600.0,11131.36,9188.36,1737662.5999999999
PAM01287,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01287-submersible-quarantaquattro-verde-smeraldo.html,11600.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/23/07/84/0/2307840.png,Submersible,USA,Submersible QuarantaQuattro Verde Smeraldo,Available,USD,11600.0,11131.36,9188.36,1737662.5999999999
PAM02231,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam02231-submersible-carbotech.html,17600.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/23/44/86/9/2344869.png,Submersible,USA,Submersible Carbotech™,Available,USD,17600.0,16888.96,13940.960000000001,2636453.5999999996
PAM01074,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01074-submersible-bronzo.html,17700.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/21/33/34/4/2133344.png,Submersible,USA,Submersible Bronzo ,Out of Stock,USD,17700.0,16984.920000000002,14020.17,2651433.4499999997
PAM01232,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01232-submersible-quarantaquattro-carbotech.html,18600.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/23/07/82/6/2307826.png,Submersible,USA,Submersible QuarantaQuattro Carbotech™,Available,USD,18600.0,17848.56,14733.060000000001,2786252.0999999996
PAM01241,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01241-submersible-s-brabus-blue-shadow-edition.html,44900.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/U2/nF/8D/-f/SB/-t/gx/HO/CO/Dp/dg/U2nF8D-fSB-tgxHOCODpdg.png,Submersible,USA,Submersible S Brabus Blue Shadow Edition,Out of Stock,USD,44900.0,43086.04,35565.29,6725952.649999999
PAM01403,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01403-submersible-s-brabus.html,44900.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/K3/JK/9I/Io/tU/6I/ZP/Vh/pP/h2/Qw/K3JK9IIotU6IZPVhpPh2Qw.png,Submersible,USA,Submersible S Brabus,Out of Stock,USD,44900.0,43086.04,35565.29,6725952.649999999
PAM01283,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01283-submersible-s-brabus-carbotech.html,44900.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/yN/Jv/Qn/MQ/R0/Gc/Rj/8T/9-/xV/WQ/yNJvQnMQR0GcRj8T9-xVWQ.png,Submersible,USA,Submersible S Brabus Carbotech™,Out of Stock,USD,44900.0,43086.04,35565.29,6725952.649999999
PAM02305,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam02305-submersible-titanio.html,10700.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/14/62/63/2/1462632.png,Submersible,USA,Submersible Titanio,Available,USD,10700.0,10267.72,8475.470000000001,1602843.95
PAM02692,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam02692-submersible-bmg-tech.html,14800.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/14/62/62/8/1462628.png,Submersible,USA,Submersible BMG-TECH™,Available,USD,14800.0,14202.08,11723.08,2217017.8
PAM01669,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01669-submersible-navy-seals-titanio.html,13700.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/E3/pO/EU/Hi/TV/So/QV/Y3/2p/45/cg/E3pOEUHiTVSoQVY32p45cg.png,Submersible,USA,Submersible Navy SEALs Titanio,Available,USD,13700.0,13146.52,10851.77,2052239.45
PAM02616,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam02616-submersible-carbotech.html,18900.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/B7/vA/ev/hg/Q5/eK/ol/qo/pT/yI/Jg/B7vAevhgQ5eKolqopTyIJg.png,Submersible,USA,Submersible Carbotech™,Out of Stock,USD,18900.0,18136.44,14970.69,2831191.65
PAM02979,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam02979-submersible-marina-militare-carbotech.html,20200.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/18/18/65/5/1818655.png,Submersible,USA,Submersible Marina Militare Carbotech™,Available,USD,20200.0,19383.920000000002,16000.42,3025929.6999999997
PAM00968,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam00968-submersible-bronzo.html,18600.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/18/95/60/5/1895605.png,Submersible,USA,Submersible Bronzo,Out of Stock,USD,18600.0,17848.56,14733.060000000001,2786252.0999999996
PAM01670,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01670-submersible-gmt-titanio-mike-horn-experience-edition.html,82000.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/Vq/s9/8n/Uk/TY/60/z4/Gh/2e/cj/dg/Vqs98nUkTY60z4Gh2ecjdg.png,Submersible,USA,Submersible GMT Titanio Mike Horn Experience Edition,Out of Stock,USD,82000.0,78687.2,64952.200000000004,12283477.0
PAM01800,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01800-submersible-elux-lab-id.html,93200.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/lj/Vl/-U/GM/Qb/2I/v0/VH/xR/2w/Uw/ljVl-UGMQb2Iv0VHxR2wUw.png,Submersible,USA,Submersible Elux LAB-ID,Out of Stock,USD,93200.0,89434.72,73823.72,13961220.2
PAM02239,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam02239-submersible-forze-speciali.html,30400.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/23/07/81/3/2307813.png,Submersible,USA,Submersible Forze Speciali,Out of Stock,USD,30400.0,29171.84,24079.84,4553874.399999999
PAM01521,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam01521-submersible-chrono-navy-seals-titanio.html,34200.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/bW/sU/D8/w3/RT/qG/Ao/PD/im/wu/aw/bWsUD8w3RTqGAoPDimwuaw.png,Submersible,USA,Submersible Chrono Navy SEALs Titanio,Out of Stock,USD,34200.0,32818.32,27089.82,5123108.699999999
PAM02164,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam02164-submersible-goldtech.html,29900.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/21/34/44/9/2134449.png,Submersible,USA,Submersible Goldtech™,Available,USD,29900.0,28692.04,23683.79,4478975.149999999
PAM02070,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/submersible/pam02070-submersible-quarantaquattro-goldtech-orocarbo.html,33300.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/20/81/27/2/2081272.png,Submersible,USA,Submersible QuarantaQuattro Goldtech™ OroCarbo,Available,USD,33300.0,31954.68,26376.93,4988290.05
PAM01378,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01378-luminor-due-luna-rossa.html,7400.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/zl/wP/6F/po/ik/mE/rT/Xk/rs/p-/kg/zlwP6FpoikmErTXkrsp-kg.png,Luminor Due,USA,Luminor Due Luna Rossa,Available,USD,7400.0,7101.04,5861.54,1108508.9
PAM01248,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01248-luminor-due.html,6900.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/22/30/73/6/2230736.png,Luminor Due,USA,Luminor Due,Available,USD,6900.0,6621.24,5465.49,1033609.6499999999
PAM01273,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01273-luminor-due.html,6900.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/22/22/22/7/2222227.png,Luminor Due,USA,Luminor Due,Available,USD,6900.0,6621.24,5465.49,1033609.6499999999
PAM01552,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01552-luminor-due.html,6900.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/HJ/_a/lw/8B/RA/Sx/Y8/q6/g2/WJ/Ug/HJ_alw8BRASxY8q6g2WJUg.png,Luminor Due,USA,Luminor Due,Available,USD,6900.0,6621.24,5465.49,1033609.6499999999
PAM01425,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01425-luminor-due-prada-re-nylon.html,6900.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/q0/6u/Ps/D3/o0/uv/1O/wW/UO/GP/Yw/q06uPsD3o0uv1OwWUOGPYw.png,Luminor Due,USA,Luminor Due,Out of Stock,USD,6900.0,6621.24,5465.49,1033609.6499999999
PAM01426,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01426-luminor-due-prada-re-nylon.html,6900.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/ys/8B/gl/qv/ZE/-A/GE/12/LW/UK/3Q/ys8BglqvZE-AGE12LWUK3Q.png,Luminor Due,USA,Luminor Due,Out of Stock,USD,6900.0,6621.24,5465.49,1033609.6499999999
PAM01123,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01123-luminor-due.html,7700.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/21/64/94/5/2164945.png,Luminor Due,USA,Luminor Due,Available,USD,7700.0,7388.92,6099.17,1153448.45
PAM01508,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01508-luminor-due.html,7900.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/6c/CY/ZU/EL/QB/6f/8q/ZA/D8/Xo/Wg/6cCYZUELQB6f8qZAD8XoWg.png,Luminor Due,USA,Luminor Due,Available,USD,7900.0,7580.84,6257.59,1183408.15
PAM01311,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01311-luminor-due-pastello.html,7900.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/f0/Kg/cQ/0c/wE/K2/EH/T5/Cr/7Q/tg/f0KgcQ0cwEK2EHT5Cr7Qtg.png,Luminor Due,USA,Luminor Due Pastello,Available,USD,7900.0,7580.84,6257.59,1183408.15
PAM01309,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01309-luminor-due-pastello.html,7900.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/lD/Ui/oS/Um/JE/C-/Qy/g8/4K/Q5/3A/lDUioSUmJEC-Qyg84KQ53A.png,Luminor Due,USA,Luminor Due Pastello,Available,USD,7900.0,7580.84,6257.59,1183408.15
PAM01319,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01319-luminor-due-pastello.html,7900.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/oc/uL/hW/hT/B0/KQ/Ru/GP/Zy/JT/tA/ocuLhWhTB0KQRuGPZyJTtA.png,Luminor Due,USA,Luminor Due Pastello,Out of Stock,USD,7900.0,7580.84,6257.59,1183408.15
PAM01557,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01557-luminor-due-luna.html,9600.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/Fl/dN/c2/oV/oU/yF/rG/rC/z5/93/Vw/FldNc2oVoUyFrGrCz593Vw.png,Luminor Due,USA,Luminor Due Luna,Available,USD,9600.0,9212.16,7604.16,1438065.5999999999
PAM01179,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01179-luminor-due-luna.html,9600.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/U3/zr/M7/Gh/9U/G9/XR/os/H2/bH/KQ/U3zrM7Gh9UG9XRosH2bHKQ.png,Luminor Due,USA,Luminor Due Luna,Available,USD,9600.0,9212.16,7604.16,1438065.5999999999
PAM01301,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01301-luminor-due-luna.html,10400.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/yO/9E/55/qM/dU/Sl/Ul/is/S7/bp/sA/yO9E55qMdUSlUlisS7bpsA.png,Luminor Due,USA,Luminor Due Luna,Available,USD,10400.0,9979.84,8237.84,1557904.4
PAM01381,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01381-luminor-due-luna-rossa.html,7800.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/ZZ/5p/ql/Ii/GU/m5/Th/ET/a1/lS/uw/ZZ5pqlIiGUm5ThETa1lSuw.png,Luminor Due,USA,Luminor Due Luna Rossa,Available,USD,7800.0,7484.88,6178.38,1168428.2999999998
PAM01388,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01388-luminor-due.html,7300.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/KX/C8/SR/J0/CE/Ob/Dt/N5/Fl/Pi/BA/KXC8SRJ0CEObDtN5FlPiBA.png,Luminor Due,USA,Luminor Due,Available,USD,7300.0,7005.08,5782.33,1093529.0499999998
PAM01250,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01250-luminor-due.html,7300.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/22/22/24/6/2222246.png,Luminor Due,USA,Luminor Due,Available,USD,7300.0,7005.08,5782.33,1093529.0499999998
PAM01428,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01428-luminor-due-prada-re-nylon.html,7300.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/ZB/6j/jj/Od/zE/ab/e0/St/3g/TI/Iw/ZB6jjjOdzEabe0St3gTIIw.png,Luminor Due,USA,Luminor Due Prada Re-Nylon,Available,USD,7300.0,7005.08,5782.33,1093529.0499999998
PAM01429,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01429-luminor-due-prada-re-nylon.html,7300.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/R4/6o/jT/oC/pU/C_/Gh/K-/IU/2v/IQ/R46ojToCpUC_GhK-IU2vIQ.png,Luminor Due,USA,Luminor Due Prada Re-Nylon,Available,USD,7300.0,7005.08,5782.33,1093529.0499999998
PAM01424,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01424-luminor-due.html,7300.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/pK/6-/0b/sJ/kk/av/im/kS/ar/po/9A/pK6-0bsJkkavimkSarpo9A.png,Luminor Due,USA,Luminor Due,Out of Stock,USD,7300.0,7005.08,5782.33,1093529.0499999998
PAM01124,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01124-luminor-due.html,8100.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/21/64/96/3/2164963.png,Luminor Due,USA,Luminor Due,Available,USD,8100.0,7772.76,6416.01,1213367.8499999999
PAM01387,PANERAI,https://www.panerai.com/us/en/collections/watch-collection/luminor-due/pam01387-luminor-due.html,8300.0,2025,$,https://www.panerai.com/content/dam/rcq/pan/LX/gr/vc/i1/Rd/ah/0R/1o/M-/Hb/Zw/LXgrvci1Rdah0R1oM-HbZw.png,Luminor Due,USA,Luminor Due,Available,USD,8300.0,7964.68,6574.43,1243327.5499999998
